time,a_c,a_h,a_l,a_o,b_c,b_h,b_l,b_o,complete,volume
2019-09-20T16:30:00.000000000Z,1.10104,1.10110,1.10066,1.10092,1.10092,1.10098,1.10053,1.10077,True,125
2019-09-20T16:45:00.000000000Z,1.10079,1.10116,1.10069,1.10106,1.10066,1.10102,1.10058,1.10094,True,113
2019-09-20T17:00:00.000000000Z,1.10117,1.10122,1.10065,1.10076,1.10102,1.10110,1.10052,1.10064,True,198
2019-09-20T17:15:00.000000000Z,1.10146,1.10179,1.10093,1.10118,1.10133,1.10166,1.10080,1.10105,True,634
2019-09-20T17:30:00.000000000Z,1.10154,1.10175,1.10131,1.10148,1.10142,1.10163,1.10117,1.10136,True,243
2019-09-20T17:45:00.000000000Z,1.10194,1.10203,1.10151,1.10158,1.10182,1.10190,1.10138,1.10144,True,222
2019-09-20T18:00:00.000000000Z,1.10123,1.10203,1.10116,1.10196,1.10110,1.10191,1.10104,1.10184,True,255
2019-09-20T18:15:00.000000000Z,1.10126,1.10188,1.10120,1.10120,1.10113,1.10176,1.10107,1.10107,True,207
2019-09-20T18:30:00.000000000Z,1.10137,1.10146,1.10105,1.10128,1.10126,1.10135,1.10093,1.10116,True,142
2019-09-20T18:45:00.000000000Z,1.10156,1.10173,1.10131,1.10141,1.10143,1.10161,1.10119,1.10128,True,152
2019-09-20T19:00:00.000000000Z,1.10174,1.10176,1.10135,1.10158,1.10161,1.10163,1.10119,1.10145,True,166
2019-09-20T19:15:00.000000000Z,1.10186,1.10194,1.10170,1.10176,1.10174,1.10181,1.10158,1.10163,True,85
2019-09-20T19:30:00.000000000Z,1.10188,1.10197,1.10174,1.10188,1.10176,1.10184,1.10163,1.10176,True,102
2019-09-20T19:45:00.000000000Z,1.10197,1.10225,1.10181,1.10190,1.10183,1.10212,1.10168,1.10178,True,138
2019-09-20T20:00:00.000000000Z,1.10215,1.10224,1.10180,1.10194,1.10202,1.10210,1.10165,1.10182,True,65
2019-09-20T20:15:00.000000000Z,1.10212,1.10226,1.10202,1.10218,1.10199,1.10210,1.10186,1.10204,True,30
2019-09-20T20:30:00.000000000Z,1.10193,1.10215,1.10190,1.10212,1.10176,1.10201,1.10170,1.10195,True,38
2019-09-20T20:45:00.000000000Z,1.10232,1.10248,1.10164,1.10191,1.10132,1.10196,1.10132,1.10174,True,129
2019-09-22T21:00:00.000000000Z,1.10212,1.10232,1.10150,1.10190,1.10165,1.10165,1.10050,1.10136,True,140
2019-09-22T21:15:00.000000000Z,1.10207,1.10210,1.10203,1.10210,1.10149,1.10161,1.10149,1.10160,True,3
2019-09-22T21:30:00.000000000Z,1.10203,1.10211,1.10198,1.10205,1.10122,1.10134,1.10112,1.10134,True,8
2019-09-22T21:45:00.000000000Z,1.10205,1.10205,1.10187,1.10196,1.10142,1.10142,1.10120,1.10120,True,5
2019-09-22T22:00:00.000000000Z,1.10196,1.10204,1.10187,1.10189,1.10177,1.10181,1.10148,1.10152,True,47
2019-09-22T22:15:00.000000000Z,1.10186,1.10199,1.10165,1.10192,1.10170,1.10184,1.10152,1.10176,True,41
2019-09-22T22:30:00.000000000Z,1.10184,1.10184,1.10175,1.10183,1.10165,1.10168,1.10160,1.10168,True,13
2019-09-22T22:45:00.000000000Z,1.10186,1.10189,1.10160,1.10181,1.10171,1.10173,1.10145,1.10163,True,45
2019-09-22T23:00:00.000000000Z,1.10203,1.10206,1.10185,1.10188,1.10190,1.10192,1.10171,1.10173,True,32
2019-09-22T23:15:00.000000000Z,1.10203,1.10206,1.10194,1.10206,1.10188,1.10192,1.10180,1.10192,True,35
2019-09-22T23:30:00.000000000Z,1.10183,1.10205,1.10181,1.10205,1.10170,1.10191,1.10167,1.10191,True,25
2019-09-22T23:45:00.000000000Z,1.10194,1.10203,1.10177,1.10185,1.10181,1.10190,1.10164,1.10172,True,53
2019-09-23T00:00:00.000000000Z,1.10177,1.10199,1.10175,1.10196,1.10164,1.10186,1.10161,1.10183,True,61
2019-09-23T00:15:00.000000000Z,1.10187,1.10192,1.10169,1.10175,1.10173,1.10178,1.10155,1.10161,True,56
2019-09-23T00:30:00.000000000Z,1.10200,1.10200,1.10177,1.10189,1.10187,1.10187,1.10165,1.10175,True,84
2019-09-23T00:45:00.000000000Z,1.10176,1.10205,1.10172,1.10199,1.10163,1.10192,1.10158,1.10184,True,71
2019-09-23T01:00:00.000000000Z,1.10200,1.10203,1.10165,1.10179,1.10187,1.10190,1.10153,1.10165,True,58
2019-09-23T01:15:00.000000000Z,1.10224,1.10229,1.10194,1.10202,1.10210,1.10216,1.10182,1.10190,True,60
2019-09-23T01:30:00.000000000Z,1.10218,1.10234,1.10218,1.10226,1.10205,1.10222,1.10204,1.10213,True,70
2019-09-23T01:45:00.000000000Z,1.10233,1.10238,1.10218,1.10221,1.10221,1.10225,1.10205,1.10207,True,52
2019-09-23T02:00:00.000000000Z,1.10254,1.10254,1.10232,1.10236,1.10241,1.10241,1.10220,1.10223,True,57
2019-09-23T02:15:00.000000000Z,1.10252,1.10259,1.10251,1.10251,1.10239,1.10246,1.10239,1.10239,True,34
2019-09-23T02:30:00.000000000Z,1.10242,1.10250,1.10240,1.10249,1.10229,1.10238,1.10228,1.10237,True,44
2019-09-23T02:45:00.000000000Z,1.10237,1.10254,1.10237,1.10245,1.10224,1.10241,1.10224,1.10232,True,40
2019-09-23T03:00:00.000000000Z,1.10235,1.10247,1.10235,1.10240,1.10223,1.10233,1.10222,1.10227,True,35
2019-09-23T03:15:00.000000000Z,1.10246,1.10252,1.10237,1.10237,1.10233,1.10240,1.10224,1.10226,True,34
2019-09-23T03:30:00.000000000Z,1.10234,1.10247,1.10229,1.10247,1.10219,1.10236,1.10215,1.10236,True,19
2019-09-23T03:45:00.000000000Z,1.10233,1.10240,1.10227,1.10231,1.10221,1.10227,1.10214,1.10218,True,44
2019-09-23T04:00:00.000000000Z,1.10230,1.10240,1.10225,1.10235,1.10217,1.10227,1.10212,1.10223,True,36
2019-09-23T04:15:00.000000000Z,1.10216,1.10229,1.10210,1.10227,1.10204,1.10217,1.10196,1.10215,True,29
2019-09-23T04:30:00.000000000Z,1.10214,1.10219,1.10211,1.10214,1.10200,1.10206,1.10198,1.10202,True,17
2019-09-23T04:45:00.000000000Z,1.10233,1.10233,1.10214,1.10215,1.10220,1.10220,1.10200,1.10203,True,17
2019-09-23T05:00:00.000000000Z,1.10227,1.10244,1.10225,1.10231,1.10213,1.10232,1.10210,1.10218,True,33
2019-09-23T05:15:00.000000000Z,1.10228,1.10231,1.10224,1.10224,1.10215,1.10218,1.10211,1.10211,True,11
2019-09-23T05:30:00.000000000Z,1.10216,1.10228,1.10210,1.10225,1.10203,1.10216,1.10197,1.10213,True,40
2019-09-23T05:45:00.000000000Z,1.10246,1.10252,1.10210,1.10219,1.10233,1.10238,1.10197,1.10206,True,60
2019-09-23T06:00:00.000000000Z,1.10241,1.10261,1.10235,1.10246,1.10228,1.10249,1.10222,1.10233,True,143
2019-09-23T06:15:00.000000000Z,1.10240,1.10253,1.10226,1.10243,1.10228,1.10240,1.10212,1.10230,True,125
2019-09-23T06:30:00.000000000Z,1.10201,1.10240,1.10181,1.10237,1.10189,1.10227,1.10169,1.10225,True,150
2019-09-23T06:45:00.000000000Z,1.10156,1.10204,1.10141,1.10204,1.10144,1.10191,1.10129,1.10191,True,212
2019-09-23T07:00:00.000000000Z,1.10103,1.10179,1.10032,1.10154,1.10084,1.10166,1.09997,1.10141,True,582
2019-09-23T07:15:00.000000000Z,1.10032,1.10100,1.10018,1.10100,1.10010,1.10081,1.09955,1.10081,True,648
2019-09-23T07:30:00.000000000Z,1.09691,1.10035,1.09668,1.10031,1.09678,1.10005,1.09656,1.10005,True,1902
2019-09-23T07:45:00.000000000Z,1.09703,1.09735,1.09671,1.09688,1.09687,1.09723,1.09659,1.09676,True,494
2019-09-23T08:00:00.000000000Z,1.09813,1.09827,1.09700,1.09705,1.09801,1.09814,1.09687,1.09690,True,403
2019-09-23T08:15:00.000000000Z,1.09814,1.09817,1.09769,1.09810,1.09803,1.09805,1.09757,1.09799,True,335
2019-09-23T08:30:00.000000000Z,1.09791,1.09825,1.09760,1.09812,1.09778,1.09813,1.09749,1.09800,True,317
2019-09-23T08:45:00.000000000Z,1.09783,1.09811,1.09732,1.09788,1.09772,1.09797,1.09720,1.09776,True,369
2019-09-23T09:00:00.000000000Z,1.09714,1.09791,1.09709,1.09781,1.09702,1.09778,1.09697,1.09769,True,309
2019-09-23T09:15:00.000000000Z,1.09680,1.09740,1.09680,1.09712,1.09664,1.09730,1.09664,1.09699,True,231
2019-09-23T09:30:00.000000000Z,1.09796,1.09801,1.09672,1.09680,1.09784,1.09787,1.09660,1.09668,True,269
2019-09-23T09:45:00.000000000Z,1.09826,1.09845,1.09783,1.09799,1.09813,1.09832,1.09771,1.09786,True,285
2019-09-23T10:00:00.000000000Z,1.09816,1.09847,1.09794,1.09823,1.09803,1.09833,1.09782,1.09811,True,310
2019-09-23T10:15:00.000000000Z,1.09842,1.09843,1.09803,1.09814,1.09830,1.09830,1.09789,1.09801,True,202
2019-09-23T10:30:00.000000000Z,1.09891,1.09894,1.09842,1.09845,1.09879,1.09882,1.09830,1.09832,True,226
2019-09-23T10:45:00.000000000Z,1.09850,1.09897,1.09850,1.09893,1.09838,1.09885,1.09838,1.09882,True,189
2019-09-23T11:00:00.000000000Z,1.09779,1.09850,1.09768,1.09848,1.09766,1.09840,1.09755,1.09836,True,259
2019-09-23T11:15:00.000000000Z,1.09826,1.09833,1.09772,1.09780,1.09814,1.09821,1.09760,1.09769,True,173
2019-09-23T11:30:00.000000000Z,1.09870,1.09871,1.09821,1.09823,1.09858,1.09858,1.09809,1.09812,True,159
2019-09-23T11:45:00.000000000Z,1.09854,1.09878,1.09821,1.09868,1.09843,1.09866,1.09809,1.09855,True,154
2019-09-23T12:00:00.000000000Z,1.09851,1.09870,1.09835,1.09852,1.09839,1.09858,1.09822,1.09840,True,149
2019-09-23T12:15:00.000000000Z,1.09949,1.09966,1.09854,1.09854,1.09936,1.09953,1.09842,1.09842,True,281
2019-09-23T12:30:00.000000000Z,1.09916,1.09960,1.09913,1.09952,1.09904,1.09946,1.09901,1.09939,True,222
2019-09-23T12:45:00.000000000Z,1.09872,1.09918,1.09872,1.09913,1.09859,1.09906,1.09859,1.09901,True,193
2019-09-23T13:00:00.000000000Z,1.09860,1.09934,1.09860,1.09874,1.09847,1.09922,1.09847,1.09861,True,328
2019-09-23T13:15:00.000000000Z,1.09838,1.09875,1.09808,1.09861,1.09828,1.09862,1.09792,1.09850,True,267
2019-09-23T13:30:00.000000000Z,1.09904,1.09933,1.09808,1.09837,1.09887,1.09921,1.09796,1.09824,True,415
2019-09-23T13:45:00.000000000Z,1.09898,1.09963,1.09857,1.09902,1.09886,1.09949,1.09845,1.09884,True,549
2019-09-23T14:00:00.000000000Z,1.09862,1.09903,1.09862,1.09896,1.09850,1.09891,1.09850,1.09884,True,299
2019-09-23T14:15:00.000000000Z,1.09925,1.09932,1.09832,1.09860,1.09914,1.09920,1.09821,1.09847,True,338
2019-09-23T14:30:00.000000000Z,1.09890,1.09951,1.09855,1.09927,1.09878,1.09940,1.09843,1.09916,True,373
2019-09-23T14:45:00.000000000Z,1.09954,1.10001,1.09874,1.09888,1.09943,1.09988,1.09861,1.09876,True,588
2019-09-23T15:00:00.000000000Z,1.09983,1.10004,1.09943,1.09956,1.09971,1.09992,1.09931,1.09945,True,346
2019-09-23T15:15:00.000000000Z,1.09967,1.09993,1.09949,1.09980,1.09956,1.09979,1.09938,1.09968,True,280
2019-09-23T15:30:00.000000000Z,1.09928,1.09978,1.09922,1.09965,1.09916,1.09965,1.09910,1.09954,True,178
2019-09-23T15:45:00.000000000Z,1.09910,1.09937,1.09896,1.09931,1.09898,1.09924,1.09885,1.09918,True,166
2019-09-23T16:00:00.000000000Z,1.09878,1.09908,1.09866,1.09908,1.09866,1.09896,1.09853,1.09896,True,187
2019-09-23T16:15:00.000000000Z,1.09907,1.09922,1.09873,1.09881,1.09895,1.09911,1.09861,1.09869,True,115
2019-09-23T16:30:00.000000000Z,1.09887,1.09913,1.09862,1.09910,1.09875,1.09900,1.09849,1.09897,True,101
2019-09-23T16:45:00.000000000Z,1.09879,1.09886,1.09845,1.09885,1.09866,1.09875,1.09833,1.09872,True,155
2019-09-23T17:00:00.000000000Z,1.09908,1.09922,1.09867,1.09876,1.09897,1.09910,1.09855,1.09863,True,113
2019-09-23T17:15:00.000000000Z,1.09911,1.09930,1.09900,1.09911,1.09898,1.09917,1.09888,1.09900,True,93
2019-09-23T17:30:00.000000000Z,1.09903,1.09915,1.09886,1.09908,1.09891,1.09902,1.09875,1.09896,True,110
2019-09-23T17:45:00.000000000Z,1.09912,1.09918,1.09886,1.09905,1.09900,1.09905,1.09872,1.09893,True,93
2019-09-23T18:00:00.000000000Z,1.09898,1.09935,1.09897,1.09915,1.09886,1.09923,1.09885,1.09903,True,82
2019-09-23T18:15:00.000000000Z,1.09924,1.09927,1.09884,1.09896,1.09912,1.09915,1.09873,1.09883,True,105
2019-09-23T18:30:00.000000000Z,1.09942,1.09954,1.09922,1.09922,1.09931,1.09942,1.09909,1.09910,True,112
2019-09-23T18:45:00.000000000Z,1.09967,1.09988,1.09904,1.09940,1.09954,1.09975,1.09892,1.09929,True,175
2019-09-23T19:00:00.000000000Z,1.09943,1.09976,1.09940,1.09964,1.09930,1.09963,1.09928,1.09952,True,109
2019-09-23T19:15:00.000000000Z,1.09981,1.09984,1.09933,1.09939,1.09969,1.09971,1.09920,1.09928,True,94
2019-09-23T19:30:00.000000000Z,1.09970,1.09986,1.09944,1.09984,1.09957,1.09973,1.09932,1.09971,True,89
2019-09-23T19:45:00.000000000Z,1.09970,1.09988,1.09960,1.09967,1.09957,1.09976,1.09947,1.09955,True,104
2019-09-23T20:00:00.000000000Z,1.09928,1.09967,1.09927,1.09967,1.09916,1.09954,1.09915,1.09954,True,59
2019-09-23T20:15:00.000000000Z,1.09929,1.09931,1.09923,1.09931,1.09917,1.09918,1.09911,1.09917,True,16
2019-09-23T20:30:00.000000000Z,1.09935,1.09940,1.09922,1.09927,1.09920,1.09929,1.09910,1.09914,True,27
2019-09-23T20:45:00.000000000Z,1.09939,1.09948,1.09933,1.09935,1.09925,1.09934,1.09919,1.09924,True,42
2019-09-23T21:00:00.000000000Z,1.09945,1.09946,1.09944,1.09946,1.09924,1.09928,1.09924,1.09928,True,6
2019-09-23T21:15:00.000000000Z,1.09945,1.09984,1.09944,1.09949,1.09920,1.09941,1.09903,1.09924,True,34
2019-09-23T21:30:00.000000000Z,1.09974,1.09997,1.09950,1.09950,1.09936,1.09963,1.09920,1.09920,True,25
2019-09-23T21:45:00.000000000Z,1.09963,1.09969,1.09955,1.09969,1.09937,1.09939,1.09933,1.09936,True,8
2019-09-23T22:00:00.000000000Z,1.09963,1.09966,1.09954,1.09962,1.09949,1.09951,1.09937,1.09942,True,29
2019-09-23T22:15:00.000000000Z,1.09964,1.09973,1.09962,1.09967,1.09950,1.09958,1.09946,1.09950,True,34
2019-09-23T22:30:00.000000000Z,1.09970,1.09974,1.09960,1.09962,1.09954,1.09960,1.09945,1.09947,True,20
2019-09-23T22:45:00.000000000Z,1.09962,1.09973,1.09954,1.09972,1.09947,1.09958,1.09939,1.09957,True,32
2019-09-23T23:00:00.000000000Z,1.09947,1.09961,1.09947,1.09958,1.09933,1.09948,1.09933,1.09945,True,38
2019-09-23T23:15:00.000000000Z,1.09926,1.09952,1.09917,1.09949,1.09913,1.09939,1.09904,1.09935,True,41
2019-09-23T23:30:00.000000000Z,1.09938,1.09938,1.09923,1.09929,1.09925,1.09925,1.09909,1.09915,True,47
2019-09-23T23:45:00.000000000Z,1.09946,1.09946,1.09928,1.09936,1.09932,1.09932,1.09914,1.09923,True,29
2019-09-24T00:00:00.000000000Z,1.09943,1.09966,1.09927,1.09944,1.09929,1.09952,1.09913,1.09930,True,80
2019-09-24T00:15:00.000000000Z,1.09945,1.09954,1.09937,1.09940,1.09933,1.09941,1.09923,1.09926,True,44
2019-09-24T00:30:00.000000000Z,1.09932,1.09944,1.09922,1.09944,1.09918,1.09930,1.09909,1.09930,True,41
2019-09-24T00:45:00.000000000Z,1.09922,1.09929,1.09900,1.09929,1.09908,1.09916,1.09887,1.09916,True,88
2019-09-24T01:00:00.000000000Z,1.09906,1.09921,1.09904,1.09919,1.09893,1.09908,1.09891,1.09906,True,61
2019-09-24T01:15:00.000000000Z,1.09898,1.09915,1.09886,1.09908,1.09885,1.09902,1.09873,1.09895,True,48
2019-09-24T01:30:00.000000000Z,1.09883,1.09901,1.09879,1.09901,1.09870,1.09888,1.09865,1.09888,True,50
2019-09-24T01:45:00.000000000Z,1.09881,1.09890,1.09875,1.09886,1.09867,1.09877,1.09863,1.09873,True,45
2019-09-24T02:00:00.000000000Z,1.09898,1.09898,1.09875,1.09883,1.09886,1.09886,1.09863,1.09870,True,39
2019-09-24T02:15:00.000000000Z,1.09921,1.09921,1.09889,1.09896,1.09910,1.09910,1.09876,1.09883,True,43
2019-09-24T02:30:00.000000000Z,1.09930,1.09935,1.09919,1.09920,1.09918,1.09922,1.09906,1.09906,True,33
2019-09-24T02:45:00.000000000Z,1.09918,1.09938,1.09914,1.09928,1.09905,1.09923,1.09900,1.09916,True,49
2019-09-24T03:00:00.000000000Z,1.09917,1.09929,1.09913,1.09916,1.09904,1.09915,1.09901,1.09903,True,32
2019-09-24T03:15:00.000000000Z,1.09905,1.09927,1.09905,1.09919,1.09892,1.09915,1.09892,1.09908,True,29
2019-09-24T03:30:00.000000000Z,1.09898,1.09907,1.09887,1.09907,1.09884,1.09894,1.09875,1.09894,True,48
2019-09-24T03:45:00.000000000Z,1.09903,1.09913,1.09894,1.09900,1.09890,1.09897,1.09882,1.09887,True,36
2019-09-24T04:00:00.000000000Z,1.09917,1.09917,1.09900,1.09906,1.09905,1.09905,1.09887,1.09893,True,35
2019-09-24T04:15:00.000000000Z,1.09907,1.09918,1.09900,1.09915,1.09894,1.09905,1.09887,1.09902,True,36
2019-09-24T04:30:00.000000000Z,1.09917,1.09918,1.09902,1.09904,1.09905,1.09905,1.09890,1.09892,True,20
2019-09-24T04:45:00.000000000Z,1.09911,1.09943,1.09911,1.09915,1.09897,1.09929,1.09897,1.09902,True,92
2019-09-24T05:00:00.000000000Z,1.09900,1.09911,1.09888,1.09908,1.09888,1.09898,1.09875,1.09895,True,54
2019-09-24T05:15:00.000000000Z,1.09895,1.09908,1.09887,1.09903,1.09882,1.09895,1.09874,1.09890,True,36
2019-09-24T05:30:00.000000000Z,1.09909,1.09913,1.09894,1.09898,1.09895,1.09900,1.09880,1.09885,True,30
2019-09-24T05:45:00.000000000Z,1.09905,1.09916,1.09883,1.09911,1.09892,1.09903,1.09870,1.09897,True,63
2019-09-24T06:00:00.000000000Z,1.09881,1.09912,1.09881,1.09907,1.09869,1.09901,1.09867,1.09894,True,128
2019-09-24T06:15:00.000000000Z,1.09876,1.09888,1.09845,1.09883,1.09864,1.09873,1.09833,1.09871,True,174
2019-09-24T06:30:00.000000000Z,1.09887,1.09920,1.09879,1.09879,1.09875,1.09908,1.09866,1.09866,True,203
2019-09-24T06:45:00.000000000Z,1.09913,1.09940,1.09889,1.09889,1.09901,1.09928,1.09877,1.09877,True,105
2019-09-24T07:00:00.000000000Z,1.09936,1.09969,1.09912,1.09916,1.09922,1.09956,1.09899,1.09904,True,243
2019-09-24T07:15:00.000000000Z,1.09912,1.09933,1.09874,1.09933,1.09900,1.09921,1.09853,1.09920,True,204
2019-09-24T07:30:00.000000000Z,1.09901,1.09917,1.09878,1.09915,1.09887,1.09905,1.09867,1.09902,True,202
2019-09-24T07:45:00.000000000Z,1.09885,1.09912,1.09864,1.09897,1.09862,1.09900,1.09850,1.09885,True,254
2019-09-24T08:00:00.000000000Z,1.09913,1.09972,1.09872,1.09883,1.09900,1.09955,1.09857,1.09858,True,660
2019-09-24T08:15:00.000000000Z,1.09920,1.09945,1.09899,1.09910,1.09907,1.09931,1.09887,1.09899,True,193
2019-09-24T08:30:00.000000000Z,1.09946,1.09958,1.09921,1.09921,1.09935,1.09946,1.09910,1.09910,True,237
2019-09-24T08:45:00.000000000Z,1.09948,1.09959,1.09923,1.09949,1.09936,1.09945,1.09911,1.09936,True,146
2019-09-24T09:00:00.000000000Z,1.09971,1.09976,1.09935,1.09951,1.09959,1.09964,1.09922,1.09938,True,138
2019-09-24T09:15:00.000000000Z,1.09962,1.09976,1.09944,1.09969,1.09950,1.09963,1.09933,1.09957,True,120
2019-09-24T09:30:00.000000000Z,1.09967,1.10006,1.09957,1.09959,1.09955,1.09993,1.09945,1.09947,True,478
2019-09-24T09:45:00.000000000Z,1.09993,1.10009,1.09964,1.09969,1.09982,1.09995,1.09953,1.09958,True,164
2019-09-24T10:00:00.000000000Z,1.09947,1.10005,1.09947,1.09992,1.09936,1.09991,1.09935,1.09978,True,170
2019-09-24T10:15:00.000000000Z,1.09921,1.09951,1.09909,1.09946,1.09908,1.09940,1.09896,1.09931,True,179
2019-09-24T10:30:00.000000000Z,1.09892,1.09919,1.09883,1.09919,1.09880,1.09908,1.09871,1.09906,True,218
2019-09-24T10:45:00.000000000Z,1.09885,1.09945,1.09882,1.09889,1.09872,1.09932,1.09870,1.09877,True,163
2019-09-24T11:00:00.000000000Z,1.09924,1.09931,1.09877,1.09888,1.09912,1.09919,1.09865,1.09874,True,156
2019-09-24T11:15:00.000000000Z,1.09967,1.09975,1.09916,1.09926,1.09954,1.09964,1.09904,1.09915,True,97
2019-09-24T11:30:00.000000000Z,1.09982,1.09987,1.09958,1.09969,1.09969,1.09974,1.09947,1.09956,True,58
2019-09-24T11:45:00.000000000Z,1.10019,1.10044,1.09977,1.09980,1.10007,1.10031,1.09965,1.09967,True,173
2019-09-24T12:00:00.000000000Z,1.10030,1.10055,1.10015,1.10022,1.10018,1.10044,1.10003,1.10010,True,178
2019-09-24T12:15:00.000000000Z,1.10018,1.10050,1.10008,1.10032,1.10006,1.10038,1.09996,1.10020,True,157
2019-09-24T12:30:00.000000000Z,1.10055,1.10060,1.10012,1.10015,1.10042,1.10047,1.09998,1.10004,True,165
2019-09-24T12:45:00.000000000Z,1.10073,1.10093,1.10050,1.10056,1.10061,1.10080,1.10038,1.10045,True,162
2019-09-24T13:00:00.000000000Z,1.10036,1.10104,1.10030,1.10070,1.10025,1.10092,1.10018,1.10058,True,169
2019-09-24T13:15:00.000000000Z,1.10022,1.10067,1.10018,1.10035,1.10012,1.10057,1.10006,1.10022,True,174
2019-09-24T13:30:00.000000000Z,1.09971,1.10032,1.09964,1.10026,1.09960,1.10020,1.09952,1.10013,True,232
2019-09-24T13:45:00.000000000Z,1.09979,1.10005,1.09956,1.09974,1.09963,1.09993,1.09943,1.09961,True,214
2019-09-24T14:00:00.000000000Z,1.10094,1.10154,1.09978,1.09981,1.10080,1.10144,1.09958,1.09965,True,763
2019-09-24T14:15:00.000000000Z,1.10059,1.10120,1.10046,1.10095,1.10047,1.10108,1.10035,1.10083,True,566
2019-09-24T14:30:00.000000000Z,1.10014,1.10082,1.10001,1.10061,1.10000,1.10070,1.09991,1.10049,True,419
2019-09-24T14:45:00.000000000Z,1.09989,1.10041,1.09948,1.10011,1.09977,1.10029,1.09936,1.09999,True,384
2019-09-24T15:00:00.000000000Z,1.09988,1.10006,1.09963,1.09991,1.09977,1.09992,1.09950,1.09979,True,343
2019-09-24T15:15:00.000000000Z,1.10026,1.10034,1.09977,1.09986,1.10014,1.10021,1.09965,1.09975,True,204
2019-09-24T15:30:00.000000000Z,1.10018,1.10057,1.10011,1.10024,1.10006,1.10045,1.10000,1.10011,True,244
2019-09-24T15:45:00.000000000Z,1.09998,1.10027,1.09983,1.10016,1.09986,1.10016,1.09972,1.10004,True,191
2019-09-24T16:00:00.000000000Z,1.10003,1.10013,1.09984,1.09996,1.09991,1.10000,1.09972,1.09983,True,155
2019-09-24T16:15:00.000000000Z,1.10015,1.10019,1.09967,1.10006,1.10002,1.10006,1.09955,1.09993,True,251
2019-09-24T16:30:00.000000000Z,1.10139,1.10193,1.10005,1.10012,1.10127,1.10182,1.09993,1.10000,True,384
2019-09-24T16:45:00.000000000Z,1.10151,1.10187,1.10125,1.10142,1.10138,1.10175,1.10114,1.10128,True,273
2019-09-24T17:00:00.000000000Z,1.10152,1.10184,1.10118,1.10149,1.10139,1.10169,1.10105,1.10136,True,299
2019-09-24T17:15:00.000000000Z,1.10194,1.10207,1.10138,1.10155,1.10182,1.10194,1.10118,1.10142,True,237
2019-09-24T17:30:00.000000000Z,1.10145,1.10191,1.10132,1.10191,1.10133,1.10180,1.10120,1.10180,True,192
2019-09-24T17:45:00.000000000Z,1.10147,1.10154,1.10110,1.10142,1.10136,1.10143,1.10098,1.10131,True,143
2019-09-24T18:00:00.000000000Z,1.10050,1.10172,1.10041,1.10150,1.10038,1.10160,1.10027,1.10138,True,583
2019-09-24T18:15:00.000000000Z,1.09996,1.10057,1.09991,1.10052,1.09983,1.10045,1.09979,1.10040,True,507
2019-09-24T18:30:00.000000000Z,1.10168,1.10168,1.09998,1.09998,1.10156,1.10156,1.09986,1.09986,True,455
2019-09-24T18:45:00.000000000Z,1.10181,1.10204,1.10142,1.10171,1.10169,1.10191,1.10130,1.10158,True,357
2019-09-24T19:00:00.000000000Z,1.10180,1.10235,1.10156,1.10184,1.10168,1.10223,1.10143,1.10171,True,320
2019-09-24T19:15:00.000000000Z,1.10186,1.10224,1.10169,1.10177,1.10173,1.10212,1.10157,1.10165,True,185
2019-09-24T19:30:00.000000000Z,1.10223,1.10247,1.10184,1.10184,1.10211,1.10236,1.10171,1.10171,True,171
2019-09-24T19:45:00.000000000Z,1.10180,1.10224,1.10180,1.10221,1.10167,1.10211,1.10167,1.10209,True,180
2019-09-24T20:00:00.000000000Z,1.10201,1.10216,1.10175,1.10179,1.10189,1.10202,1.10161,1.10162,True,66
2019-09-24T20:15:00.000000000Z,1.10196,1.10209,1.10175,1.10204,1.10183,1.10195,1.10162,1.10191,True,46
2019-09-24T20:30:00.000000000Z,1.10206,1.10210,1.10192,1.10199,1.10194,1.10198,1.10180,1.10185,True,59
2019-09-24T20:45:00.000000000Z,1.10221,1.10221,1.10187,1.10208,1.10180,1.10198,1.10175,1.10196,True,44
2019-09-24T21:00:00.000000000Z,1.10205,1.10268,1.10205,1.10242,1.10149,1.10194,1.10131,1.10168,True,32
2019-09-24T21:15:00.000000000Z,1.10212,1.10221,1.10190,1.10199,1.10156,1.10157,1.10146,1.10147,True,8
2019-09-24T21:30:00.000000000Z,1.10211,1.10252,1.10193,1.10212,1.10162,1.10196,1.10146,1.10148,True,50
2019-09-24T21:45:00.000000000Z,1.10219,1.10227,1.10179,1.10202,1.10175,1.10187,1.10127,1.10162,True,90
2019-09-24T22:00:00.000000000Z,1.10204,1.10217,1.10198,1.10214,1.10183,1.10199,1.10156,1.10185,True,94
2019-09-24T22:15:00.000000000Z,1.10202,1.10212,1.10193,1.10206,1.10183,1.10190,1.10168,1.10187,True,40
